metric,metric_requested,module,method,step,score,n_real,n_synth,real_file,synth_file,error
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,great,384,0.7355659064345472,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,great,576,0.699992832481942,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,great,768,0.8022215001723345,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,192,0.7487470031415343,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,384,0.8883591699475066,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,576,0.9831363544090556,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,768,0.9929158528645833,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,960,0.9935698614648641,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,1152,0.9935413578610023,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,1344,0.994617930715351,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,1536,0.9912835511209447,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,1728,0.9957644375391393,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,1920,0.9950274158332518,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,nflow,2112,0.9962615541661034,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,192,0.9747811776620371,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,384,0.943428420019275,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,576,0.9952367723785631,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,768,0.9976912355111315,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,960,0.9966688606158568,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,1152,0.9976654952827338,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,1344,0.9974340693614554,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,1536,0.9967004983781291,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,1728,0.9983106045356952,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,1920,0.996614738707127,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,pategan,2112,0.9967477048337825,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,192,0.9998346560846562,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,384,0.9999794947506562,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,576,0.9998553240740741,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,768,0.9998471727558211,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,960,1.0,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,1152,0.9999954788773149,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,1344,0.9999900127836369,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,1536,1.0,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,1728,0.9994550120772946,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,1920,0.9999942970176382,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,rtvae,2112,1.0,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,192,0.8077237568204366,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,384,0.9282537345185368,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,576,0.9878517670157066,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,768,0.9943128797743056,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,960,0.9933477827847441,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,1152,0.9965231681213585,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,1344,0.9956049931682683,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,1536,0.9970891023102105,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,1728,0.9970250313813965,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,1920,0.9966309561652321,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,tvae,2112,0.9965347355752746,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
