metric,metric_requested,module,method,step,score,n_real,n_synth,real_file,synth_file,error
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,384,0.48377914628957513,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,576,0.4802499371303568,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,768,0.3786265055338542,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,960,0.5273902821316615,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,1152,0.48604770325078867,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,1344,0.5763473572279862,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,1536,0.4661161207484017,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,1728,0.5066716988727858,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,1920,0.5441185389972939,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,2112,0.5350012771630782,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,192,0.5961306940310847,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,384,0.5354625471620735,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,576,0.5278862847222222,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,768,0.6100578557432087,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,960,0.5270865171107628,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,1152,0.5037346922812939,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
