metric,metric_requested,module,method,step,score,n_real,n_synth,real_file,synth_file,error
mlp,mlp,synthcity.metrics.eval_performance,pategan,1536,0.5188646284427763,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,pategan,1728,0.5927336375558112,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,pategan,1920,0.5421737641710616,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,pategan,2112,0.4969437395800494,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,192,0.43056516724336796,191,191,step_192_real.parquet,step_192_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,384,0.45556997308727415,383,383,step_384_real.parquet,step_384_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,576,0.5427933678698036,575,575,step_576_real.parquet,step_576_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,768,0.5103288115580352,767,767,step_768_real.parquet,step_768_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,960,0.5090277778351808,959,959,step_960_real.parquet,step_960_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,1152,0.48307671852797557,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,1344,0.44717857155242074,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,1536,0.4550725440244985,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,1728,0.461296563852255,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,1920,0.4445510485755159,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,rtvae,2112,0.42528361353696037,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,192,0.6617666666666667,191,191,step_192_real.parquet,step_192_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,384,0.7121829944251519,383,383,step_384_real.parquet,step_384_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,576,0.4970260215175175,575,575,step_576_real.parquet,step_576_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,768,0.5384870440890916,767,767,step_768_real.parquet,step_768_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,960,0.4574655778376588,959,959,step_960_real.parquet,step_960_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,1152,0.46424178255858556,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,1344,0.4672496436856943,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,1536,0.43594375286372794,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,1728,0.4064973016372339,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,1920,0.4396934146785261,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
mlp,mlp,synthcity.metrics.eval_performance,tvae,2112,0.4356183414972032,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
