metric,metric_requested,module,method,step,score,n_real,n_synth,real_file,synth_file,error
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,dpgan,1728,0.5725577873739153,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,dpgan,1920,0.6395898539384456,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,dpgan,2112,0.9996945824115288,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,great,192,0.5183635085978836,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,great,384,0.4443184759986057,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,great,576,0.532998443597598,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,great,768,0.5199706133674172,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,192,0.5543555204199735,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,384,0.48029069074495573,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,576,0.5475002878369206,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,768,0.6629293204912173,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,960,0.5573188767388323,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,1152,0.5847882406472492,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,1344,0.5201360506319768,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,1536,0.62261007225599,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,1728,0.5496498475660897,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,1920,0.5501120729003651,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
