metric,metric_requested,method,step,score,n_real,n_synth,real_file,synth_file,error
inv_kl_divergence,inv_kl_divergence,dpgan,1344,,,,step_1344_real.parquet,step_1344_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,1536,,,,step_1536_real.parquet,step_1536_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,1728,,,,step_1728_real.parquet,step_1728_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,1920,,,,step_1920_real.parquet,step_1920_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,2112,,,,step_2112_real.parquet,step_2112_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,great,192,,,,step_192_real.parquet,step_192_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,great,384,,,,step_384_real.parquet,step_384_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,great,576,,,,step_576_real.parquet,step_576_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,great,768,,,,step_768_real.parquet,step_768_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,192,,,,step_192_real.parquet,step_192_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,384,,,,step_384_real.parquet,step_384_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,576,,,,step_576_real.parquet,step_576_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,768,,,,step_768_real.parquet,step_768_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,960,,,,step_960_real.parquet,step_960_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,1152,,,,step_1152_real.parquet,step_1152_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,1344,,,,step_1344_real.parquet,step_1344_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,1536,,,,step_1536_real.parquet,step_1536_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,1728,,,,step_1728_real.parquet,step_1728_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,1920,,,,step_1920_real.parquet,step_1920_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,nflow,2112,,,,step_2112_real.parquet,step_2112_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,192,,,,step_192_real.parquet,step_192_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,384,,,,step_384_real.parquet,step_384_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,576,,,,step_576_real.parquet,step_576_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,768,,,,step_768_real.parquet,step_768_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,960,,,,step_960_real.parquet,step_960_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,1152,,,,step_1152_real.parquet,step_1152_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,1344,,,,step_1344_real.parquet,step_1344_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,1536,,,,step_1536_real.parquet,step_1536_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,1728,,,,step_1728_real.parquet,step_1728_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,1920,,,,step_1920_real.parquet,step_1920_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,pategan,2112,,,,step_2112_real.parquet,step_2112_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,192,,,,step_192_real.parquet,step_192_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,384,,,,step_384_real.parquet,step_384_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,576,,,,step_576_real.parquet,step_576_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,768,,,,step_768_real.parquet,step_768_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,960,,,,step_960_real.parquet,step_960_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,1152,,,,step_1152_real.parquet,step_1152_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,1344,,,,step_1344_real.parquet,step_1344_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,1536,,,,step_1536_real.parquet,step_1536_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,1728,,,,step_1728_real.parquet,step_1728_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,1920,,,,step_1920_real.parquet,step_1920_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,rtvae,2112,,,,step_2112_real.parquet,step_2112_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,192,,,,step_192_real.parquet,step_192_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,384,,,,step_384_real.parquet,step_384_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,576,,,,step_576_real.parquet,step_576_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,768,,,,step_768_real.parquet,step_768_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,960,,,,step_960_real.parquet,step_960_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,1152,,,,step_1152_real.parquet,step_1152_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,1344,,,,step_1344_real.parquet,step_1344_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,1536,,,,step_1536_real.parquet,step_1536_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,1728,,,,step_1728_real.parquet,step_1728_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,1920,,,,step_1920_real.parquet,step_1920_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,tvae,2112,,,,step_2112_real.parquet,step_2112_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
