metric,metric_requested,method,step,score,n_real,n_synth,real_file,synth_file,error
identifiability_score,identifiability_score,nflow,1920,0.297029702970297,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
identifiability_score,identifiability_score,nflow,2112,0.26148744670772145,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
identifiability_score,identifiability_score,pategan,192,0.1518324607329843,191,191,step_192_real.parquet,step_192_synth.parquet,
identifiability_score,identifiability_score,pategan,384,0.27676240208877284,383,383,step_384_real.parquet,step_384_synth.parquet,
identifiability_score,identifiability_score,pategan,576,0.23478260869565218,575,575,step_576_real.parquet,step_576_synth.parquet,
identifiability_score,identifiability_score,pategan,768,0.1303780964797914,767,767,step_768_real.parquet,step_768_synth.parquet,
identifiability_score,identifiability_score,pategan,960,0.31386861313868614,959,959,step_960_real.parquet,step_960_synth.parquet,
identifiability_score,identifiability_score,pategan,1152,0.32754126846220677,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
identifiability_score,identifiability_score,pategan,1344,0.24125093075204765,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
identifiability_score,identifiability_score,pategan,1536,0.2241042345276873,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
identifiability_score,identifiability_score,pategan,1728,0.21887666473653736,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
identifiability_score,identifiability_score,pategan,1920,0.25065138092756645,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
identifiability_score,identifiability_score,pategan,2112,0.2491710090004737,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
identifiability_score,identifiability_score,rtvae,192,0.5287958115183246,191,191,step_192_real.parquet,step_192_synth.parquet,
identifiability_score,identifiability_score,rtvae,384,0.4595300261096606,383,383,step_384_real.parquet,step_384_synth.parquet,
identifiability_score,identifiability_score,rtvae,576,0.4765217391304348,575,575,step_576_real.parquet,step_576_synth.parquet,
identifiability_score,identifiability_score,rtvae,768,0.08604954367666232,767,767,step_768_real.parquet,step_768_synth.parquet,
