metric,metric_requested,method,step,score,n_real,n_synth,real_file,synth_file,error
DPCM,dpcm,rtvae,1152,0.925228035615214,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
DPCM,dpcm,rtvae,1344,0.9166355580748,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
DPCM,dpcm,rtvae,1536,0.9256042886487217,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
DPCM,dpcm,rtvae,1728,0.910283959610782,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
DPCM,dpcm,rtvae,1920,0.9229638192026365,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
DPCM,dpcm,rtvae,2112,0.9494969031454815,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
DPCM,dpcm,tvae,192,0.9226491737311595,191,191,step_192_real.parquet,step_192_synth.parquet,
DPCM,dpcm,tvae,384,0.9328718322459744,383,383,step_384_real.parquet,step_384_synth.parquet,
DPCM,dpcm,tvae,576,0.9312295260969359,575,575,step_576_real.parquet,step_576_synth.parquet,
DPCM,dpcm,tvae,768,0.8985505434905562,767,767,step_768_real.parquet,step_768_synth.parquet,
DPCM,dpcm,tvae,960,0.9391400272203124,959,959,step_960_real.parquet,step_960_synth.parquet,
DPCM,dpcm,tvae,1152,0.935295387598369,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
DPCM,dpcm,tvae,1344,0.9369059879480556,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
DPCM,dpcm,tvae,1536,0.9300381413143485,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
DPCM,dpcm,tvae,1728,0.9066477483295751,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
DPCM,dpcm,tvae,1920,0.9525924171764899,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
DPCM,dpcm,tvae,2112,0.9364754497029848,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
